"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"m[9,44,2]",0.819201031936128,0.815848,0.799711989710036,259.5,0.95,0.474611,1.20545,NA,NA,NA,NA,NA,NA,NA
"m[10,44,2]",0.836139343313373,0.850721,0.87430874890088,270.8,0.95,0.347158,1.33022,NA,NA,NA,NA,NA,NA,NA
"m[11,44,2]",1.14608513572854,1.14848,1.14189167506566,312.8,0.95,0.811166,1.42563,NA,NA,NA,NA,NA,NA,NA
"m[1,45,2]",-0.0844957516367265,-0.0684234,-0.0259280018600748,309.3,0.95,-0.536474,0.262415,NA,NA,NA,NA,NA,NA,NA
"m[2,45,2]",0.155395700878244,0.151174,0.0801824883145639,210,0.95,-0.539018,0.948108,NA,NA,NA,NA,NA,NA,NA
"m[3,45,2]",0.129691133962076,0.13932,0.14055302182103,273.8,0.95,-0.380258,0.61788,NA,NA,NA,NA,NA,NA,NA
"m[4,45,2]",0.253830579760479,0.257629,0.296766464222801,332.5,0.95,-0.183199,0.671199,NA,NA,NA,NA,NA,NA,NA
"m[5,45,2]",0.0623238210219561,0.0785565,0.122379370480744,175.2,0.95,-0.535718,0.596476,NA,NA,NA,NA,NA,NA,NA
"m[6,45,2]",0.498490257684631,0.497177,0.474420072655146,343.3,0.95,0.0634216,0.829832,NA,NA,NA,NA,NA,NA,NA
"m[7,45,2]",0.547609684027944,0.537785,0.394947078560555,277.2,0.95,-0.00339103,1.07531,NA,NA,NA,NA,NA,NA,NA
"m[8,45,2]",0.667693878443114,0.664495,0.666028109898245,288.8,0.95,0.272724,1.05638,NA,NA,NA,NA,NA,NA,NA
"m[9,45,2]",0.72018403992016,0.720431,0.707768173655292,297.7,0.95,0.288858,1.12733,NA,NA,NA,NA,NA,NA,NA
"m[10,45,2]",0.737122289760479,0.734283,0.7266653539332,277.6,0.95,0.203215,1.23337,NA,NA,NA,NA,NA,NA,NA
"m[11,45,2]",1.04706792814371,1.05907,1.06500468816051,257.5,0.95,0.600217,1.34299,NA,NA,NA,NA,NA,NA,NA
"m[1,46,2]",0.117749652195609,0.112394,0.0648998582656736,276.5,0.95,-0.272699,0.58754,NA,NA,NA,NA,NA,NA,NA
"m[2,46,2]",0.357641144275449,0.364096,0.405983248887608,236.9,0.95,-0.302438,1.18143,NA,NA,NA,NA,NA,NA,NA
"m[3,46,2]",0.331936526646707,0.336212,0.334757910473302,174.4,0.95,-0.222987,0.846494,NA,NA,NA,NA,NA,NA,NA
"m[4,46,2]",0.456075982834331,0.466201,0.529307000033077,184.9,0.95,-0.0171183,0.869653,NA,NA,NA,NA,NA,NA,NA
"m[5,46,2]",0.264569232682635,0.260117,0.238689480937204,227,0.95,-0.358286,0.848934,NA,NA,NA,NA,NA,NA,NA
"m[6,46,2]",0.70073575249501,0.69258,0.670807823374305,254.3,0.95,0.27601,1.11511,NA,NA,NA,NA,NA,NA,NA
"m[7,46,2]",0.749855055888224,0.741818,0.6931323066035,257.7,0.95,0.150796,1.26318,NA,NA,NA,NA,NA,NA,NA
"m[8,46,2]",0.869939241516966,0.869899,0.874027879659879,243.3,0.95,0.446694,1.28304,NA,NA,NA,NA,NA,NA,NA
"m[9,46,2]",0.922429606786427,0.930689,0.978651049772894,231.2,0.95,0.506641,1.35535,NA,NA,NA,NA,NA,NA,NA
"m[10,46,2]",0.939367736526946,0.931309,0.89231073976944,251.7,0.95,0.443693,1.51105,NA,NA,NA,NA,NA,NA,NA
"m[11,46,2]",1.24931362075848,1.24852,1.28606390094127,332.9,0.95,0.861285,1.65648,NA,NA,NA,NA,NA,NA,NA
"m[1,47,2]",-0.0616458153750499,-0.0586151,-0.0621663576010151,305.2,0.95,-0.49144,0.375432,NA,NA,NA,NA,NA,NA,NA
"m[2,47,2]",0.178245658203593,0.186108,0.220181811985089,250.8,0.95,-0.517748,0.921903,NA,NA,NA,NA,NA,NA,NA
"m[3,47,2]",0.152541095183633,0.161009,0.152543523773772,274,0.95,-0.402633,0.624486,NA,NA,NA,NA,NA,NA,NA
"m[4,47,2]",0.276680529141717,0.268903,0.25180982442634,297.2,0.95,-0.22669,0.692318,NA,NA,NA,NA,NA,NA,NA
"m[5,47,2]",0.0851737686806387,0.0923431,0.11703954903069,188.9,0.95,-0.537199,0.637411,NA,NA,NA,NA,NA,NA,NA
"m[6,47,2]",0.521340197145709,0.525161,0.535538077098981,304.6,0.95,0.0661333,0.920011,NA,NA,NA,NA,NA,NA,NA
"m[7,47,2]",0.57045957510978,0.598221,0.734281066924132,230.3,0.95,-0.02424,1.14313,NA,NA,NA,NA,NA,NA,NA
"m[8,47,2]",0.69054380239521,0.694303,0.689069402603453,287.1,0.95,0.253313,1.16247,NA,NA,NA,NA,NA,NA,NA
"m[9,47,2]",0.743033974051896,0.74756,0.757094715263698,263.2,0.95,0.24596,1.14314,NA,NA,NA,NA,NA,NA,NA
"m[10,47,2]",0.759972324750499,0.776343,0.836449187707813,259,0.95,0.203749,1.29551,NA,NA,NA,NA,NA,NA,NA
"m[11,47,2]",1.06991811576846,1.06543,1.06250581097806,305.7,0.95,0.688173,1.48083,NA,NA,NA,NA,NA,NA,NA
"m[1,48,2]",0.357946716766467,0.361593,0.404622243419297,119.6,0.95,0.0483103,0.774844,NA,NA,NA,NA,NA,NA,NA
"m[2,48,2]",0.597838156862515,0.607512,0.624933232450926,194,0.95,-0.0629711,1.27669,NA,NA,NA,NA,NA,NA,NA
"m[3,48,2]",0.572133667664671,0.5755,0.567408941411402,122.9,0.95,0.0894195,1.0262,NA,NA,NA,NA,NA,NA,NA
"m[4,48,2]",0.696273125748503,0.693885,0.721132944005887,98.3,0.95,0.227857,1.09021,NA,NA,NA,NA,NA,NA,NA
"m[5,48,2]",0.504766318642715,0.509195,0.504344622233114,133.8,0.95,-0.0641321,1.04354,NA,NA,NA,NA,NA,NA,NA
"m[6,48,2]",0.940932688622754,0.937505,0.920648692624008,99.8,0.95,0.584194,1.26408,NA,NA,NA,NA,NA,NA,NA
"m[7,48,2]",0.990052103792415,0.979989,0.917049203180589,145.8,0.95,0.438366,1.50632,NA,NA,NA,NA,NA,NA,NA
"m[8,48,2]",1.11013623552894,1.10518,1.07686546304081,124.4,0.95,0.77788,1.51663,NA,NA,NA,NA,NA,NA,NA
"m[9,48,2]",1.16262678043912,1.1587,1.10476633154317,110.3,0.95,0.77642,1.51788,NA,NA,NA,NA,NA,NA,NA
"m[10,48,2]",1.17956484630739,1.17931,1.13414010823799,132.7,0.95,0.718975,1.64292,NA,NA,NA,NA,NA,NA,NA
"m[11,48,2]",1.48951051896208,1.49386,1.51123899559142,136.7,0.95,1.19472,1.81017,NA,NA,NA,NA,NA,NA,NA
"m[1,49,2]",-0.0436320106227545,-0.0399301,-0.0205191110241868,327,0.95,-0.497239,0.30331,NA,NA,NA,NA,NA,NA,NA
"m[2,49,2]",0.196259474650699,0.208415,0.265404880369464,188,0.95,-0.454953,1.09876,NA,NA,NA,NA,NA,NA,NA
"m[3,49,2]",0.170554903992016,0.177777,0.216857407944704,256.8,0.95,-0.304424,0.718908,NA,NA,NA,NA,NA,NA,NA
"m[4,49,2]",0.2946943227002,0.288852,0.253184893279235,330.8,0.95,-0.127986,0.748465,NA,NA,NA,NA,NA,NA,NA
"m[5,49,2]",0.103187596123753,0.113856,0.102054944957068,122.3,0.95,-0.528174,0.68928,NA,NA,NA,NA,NA,NA,NA
"m[6,49,2]",0.539354053493014,0.539286,0.59829223384721,330.2,0.95,0.150163,0.904153,NA,NA,NA,NA,NA,NA,NA
"m[7,49,2]",0.588473378896208,0.570495,0.487942885182579,264.6,0.95,0.00533374,1.15707,NA,NA,NA,NA,NA,NA,NA
"m[8,49,2]",0.708557695209581,0.709003,0.699264201169082,304.6,0.95,0.330151,1.14962,NA,NA,NA,NA,NA,NA,NA
"m[9,49,2]",0.761047838323353,0.770383,0.791925335257501,309.3,0.95,0.407497,1.17769,NA,NA,NA,NA,NA,NA,NA
"m[10,49,2]",0.777986087225549,0.769025,0.690839338909295,254.9,0.95,0.3069,1.34139,NA,NA,NA,NA,NA,NA,NA
"m[11,49,2]",1.08793191017964,1.09127,1.06517201387332,324.1,0.95,0.718641,1.44069,NA,NA,NA,NA,NA,NA,NA
"m[1,50,2]",0.193241782279441,0.195098,0.169437341850552,261.1,0.95,-0.142506,0.540826,NA,NA,NA,NA,NA,NA,NA
"m[2,50,2]",0.433133245502994,0.420762,0.356378474139494,182,0.95,-0.27329,1.15459,NA,NA,NA,NA,NA,NA,NA
"m[3,50,2]",0.407428694530938,0.419907,0.458967821111831,224.9,0.95,-0.0797635,0.857298,NA,NA,NA,NA,NA,NA,NA
"m[4,50,2]",0.531568116267465,0.540892,0.579690717990345,288.7,0.95,0.14809,0.91808,NA,NA,NA,NA,NA,NA,NA
"m[5,50,2]",0.340061374956088,0.329219,0.202750820107585,240.8,0.95,-0.185968,0.915943,NA,NA,NA,NA,NA,NA,NA
"m[6,50,2]",0.776227844311377,0.784388,0.794194219966379,240.2,0.95,0.440166,1.13767,NA,NA,NA,NA,NA,NA,NA
"m[7,50,2]",0.825347308582834,0.825983,0.834614878139516,221.6,0.95,0.356295,1.39546,NA,NA,NA,NA,NA,NA,NA
"m[8,50,2]",0.945431467065868,0.937976,0.923447749697777,250.2,0.95,0.557931,1.28404,NA,NA,NA,NA,NA,NA,NA
"m[9,50,2]",0.997921684630738,1.00986,1.07106813986397,336,0.95,0.633408,1.36755,NA,NA,NA,NA,NA,NA,NA
"m[10,50,2]",1.01485999401198,1.01798,1.01401097423787,249.5,0.95,0.538576,1.49932,NA,NA,NA,NA,NA,NA,NA
"m[11,50,2]",1.32480602195609,1.32364,1.29887825232548,351.8,0.95,1.0441,1.65575,NA,NA,NA,NA,NA,NA,NA
"m[1,51,2]",0.227726622249501,0.222573,0.198035735282006,53.7,0.95,-0.108543,0.547675,NA,NA,NA,NA,NA,NA,NA
"m[2,51,2]",0.467618076367265,0.476456,0.471926063152252,293,0.95,-0.304874,1.0974,NA,NA,NA,NA,NA,NA,NA
"m[3,51,2]",0.441913536247505,0.446071,0.402589679890344,94,0.95,0.00901876,0.864963,NA,NA,NA,NA,NA,NA,NA
"m[4,51,2]",0.566052926546906,0.56558,0.564165145084127,177.3,0.95,0.199475,0.976651,NA,NA,NA,NA,NA,NA,NA
"m[5,51,2]",0.374546228568862,0.386061,0.456625361582381,95.2,0.95,-0.176784,0.876545,NA,NA,NA,NA,NA,NA,NA
"m[6,51,2]",0.810712606786427,0.811448,0.855330064618824,225.4,0.95,0.520459,1.1339,NA,NA,NA,NA,NA,NA,NA
"m[7,51,2]",0.859832084031936,0.874506,0.898906307066153,254.9,0.95,0.418065,1.37424,NA,NA,NA,NA,NA,NA,NA
"m[8,51,2]",0.979916327345309,0.973496,0.931036044852128,97.9,0.95,0.667531,1.3366,NA,NA,NA,NA,NA,NA,NA
"m[9,51,2]",1.03240647704591,1.03879,1.07476268208468,166.3,0.95,0.703265,1.32359,NA,NA,NA,NA,NA,NA,NA
"m[10,51,2]",1.04934473652695,1.05263,1.06563805320969,266.2,0.95,0.592469,1.47625,NA,NA,NA,NA,NA,NA,NA
"m[11,51,2]",1.35929073053892,1.35757,1.3362375474983,99.5,0.95,1.09411,1.67147,NA,NA,NA,NA,NA,NA,NA
"m[1,52,2]",0.0488980131876248,0.0477265,0.0471895322316245,291,0.95,-0.273119,0.362351,NA,NA,NA,NA,NA,NA,NA
"m[2,52,2]",0.288789492734531,0.29442,0.288699303828892,241.4,0.95,-0.377692,1.06065,NA,NA,NA,NA,NA,NA,NA
"m[3,52,2]",0.263084926526946,0.280105,0.313691082828941,226.1,0.95,-0.193192,0.693451,NA,NA,NA,NA,NA,NA,NA
"m[4,52,2]",0.387224345908184,0.389952,0.38425168207125,356.2,0.95,-0.0282627,0.773826,NA,NA,NA,NA,NA,NA,NA
"m[5,52,2]",0.195717611976048,0.211773,0.256794006723802,229.8,0.95,-0.419623,0.697704,NA,NA,NA,NA,NA,NA,NA
"m[6,52,2]",0.631884075848303,0.63168,0.638276820424182,278.8,0.95,0.300453,0.955252,NA,NA,NA,NA,NA,NA,NA
"m[7,52,2]",0.681003465668663,0.697954,0.770359046761676,309.3,0.95,0.192561,1.18138,NA,NA,NA,NA,NA,NA,NA
"m[8,52,2]",0.801087658682635,0.801139,0.847073701507142,278.3,0.95,0.414117,1.10345,NA,NA,NA,NA,NA,NA,NA
"m[9,52,2]",0.853577854291417,0.857507,0.87348875143585,289.3,0.95,0.516503,1.20687,NA,NA,NA,NA,NA,NA,NA
"m[10,52,2]",0.870516151696607,0.859395,0.828374590755616,254.6,0.95,0.399896,1.32501,NA,NA,NA,NA,NA,NA,NA
"m[11,52,2]",1.18046201397206,1.18363,1.19108746731125,245.4,0.95,0.825834,1.45863,NA,NA,NA,NA,NA,NA,NA
"m[1,53,2]",0.115849362075848,0.130046,0.166012233978098,316.2,0.95,-0.285376,0.425333,NA,NA,NA,NA,NA,NA,NA
"m[2,53,2]",0.355740813722555,0.375998,0.469689653182436,266,0.95,-0.430624,0.963323,NA,NA,NA,NA,NA,NA,NA
"m[3,53,2]",0.330036276347305,0.351146,0.393881064161449,294.4,0.95,-0.180918,0.753423,NA,NA,NA,NA,NA,NA,NA
"m[4,53,2]",0.4541756750499,0.460252,0.43779697778353,312.5,0.95,0.0251614,0.816413,NA,NA,NA,NA,NA,NA,NA
"m[5,53,2]",0.262668948870259,0.277675,0.308878383789022,270.7,0.95,-0.357872,0.776317,NA,NA,NA,NA,NA,NA,NA
"m[6,53,2]",0.698835443113772,0.708825,0.767348015758493,318.2,0.95,0.372253,1.02291,NA,NA,NA,NA,NA,NA,NA
"m[7,53,2]",0.74795478243513,0.748606,0.794549163713596,302.8,0.95,0.180486,1.23804,NA,NA,NA,NA,NA,NA,NA
"m[8,53,2]",0.868038918163673,0.871248,0.881405721857792,302,0.95,0.532498,1.21716,NA,NA,NA,NA,NA,NA,NA
"m[9,53,2]",0.92052925748503,0.915617,0.862885189647818,305.4,0.95,0.540797,1.28406,NA,NA,NA,NA,NA,NA,NA
"m[10,53,2]",0.937467431137725,0.934337,0.922266958920548,290.6,0.95,0.439426,1.44205,NA,NA,NA,NA,NA,NA,NA
"m[11,53,2]",1.24741350499002,1.24808,1.2649718669691,331.3,0.95,0.935729,1.56622,NA,NA,NA,NA,NA,NA,NA
"m[1,54,2]",-0.0331783262694611,-0.0358563,-0.0656545154062066,358.5,0.95,-0.385763,0.322636,NA,NA,NA,NA,NA,NA,NA
"m[2,54,2]",0.206713185948104,0.22291,0.265301772863089,162.4,0.95,-0.470921,1.04272,NA,NA,NA,NA,NA,NA,NA
"m[3,54,2]",0.181008605291417,0.174436,0.14128684765551,154.5,0.95,-0.313858,0.604864,NA,NA,NA,NA,NA,NA,NA
"m[4,54,2]",0.305147991437126,0.311689,0.195936128998385,347.6,0.95,-0.104446,0.679859,NA,NA,NA,NA,NA,NA,NA
"m[5,54,2]",0.113641250864271,0.127401,0.217694532861131,146.5,0.95,-0.416147,0.73396,NA,NA,NA,NA,NA,NA,NA
"m[6,54,2]",0.549807735928144,0.543266,0.489036302313747,330,0.95,0.230332,0.933065,NA,NA,NA,NA,NA,NA,NA
"m[7,54,2]",0.598927075648703,0.606467,0.626828937270961,288.7,0.95,0.0729336,1.12302,NA,NA,NA,NA,NA,NA,NA
"m[8,54,2]",0.71901130738523,0.717451,0.724569969681366,218,0.95,0.372029,1.08091,NA,NA,NA,NA,NA,NA,NA
"m[9,54,2]",0.771501588822355,0.769355,0.75812435821356,317.3,0.95,0.423427,1.11403,NA,NA,NA,NA,NA,NA,NA
"m[10,54,2]",0.788439733333333,0.786414,0.745488159938652,269.9,0.95,0.284029,1.31539,NA,NA,NA,NA,NA,NA,NA
"m[11,54,2]",1.09838563473054,1.09401,1.06387861245744,353.3,0.95,0.737989,1.40241,NA,NA,NA,NA,NA,NA,NA
"m[1,55,2]",0.0152701458802395,0.016051,0.0164306808874645,283.5,0.95,-0.273431,0.331958,NA,NA,NA,NA,NA,NA,NA
"m[2,55,2]",0.25516161998004,0.278294,0.317862523391855,204.5,0.95,-0.361147,1.02441,NA,NA,NA,NA,NA,NA,NA
"m[3,55,2]",0.229457060766467,0.239839,0.262050085407685,275.8,0.95,-0.183468,0.637635,NA,NA,NA,NA,NA,NA,NA
"m[4,55,2]",0.353596473225549,0.351348,0.352731034921284,265.1,0.95,0.0100667,0.706206,NA,NA,NA,NA,NA,NA,NA
"m[5,55,2]",0.162089746305389,0.182808,0.224650570839827,215.8,0.95,-0.349573,0.71932,NA,NA,NA,NA,NA,NA,NA
"m[6,55,2]",0.598256189620758,0.595902,0.619050769298713,259,0.95,0.345836,0.899166,NA,NA,NA,NA,NA,NA,NA
"m[7,55,2]",0.647375555888224,0.648853,0.659036749016628,305,0.95,0.153461,1.08218,NA,NA,NA,NA,NA,NA,NA
"m[8,55,2]",0.767459882235529,0.762835,0.759946447544441,384.6,0.95,0.495224,1.0873,NA,NA,NA,NA,NA,NA,NA
"m[9,55,2]",0.819949972055888,0.816533,0.794757591926176,233.5,0.95,0.519902,1.13806,NA,NA,NA,NA,NA,NA,NA
"m[10,55,2]",0.83688823752495,0.830963,0.806659088328976,252.6,0.95,0.395777,1.31207,NA,NA,NA,NA,NA,NA,NA
"m[11,55,2]",1.14683377644711,1.15407,1.17186169288679,196.3,0.95,0.909332,1.46539,NA,NA,NA,NA,NA,NA,NA
"m[1,56,2]",-0.0707216155888224,-0.0672278,-0.0663057781797053,461.2,0.95,-0.479875,0.402855,NA,NA,NA,NA,NA,NA,NA
"m[2,56,2]",0.169169849830339,0.185991,0.196963768999027,171.6,0.95,-0.595553,0.898912,NA,NA,NA,NA,NA,NA,NA
"m[3,56,2]",0.143465300139721,0.145729,0.129838989214717,353.4,0.95,-0.37225,0.67283,NA,NA,NA,NA,NA,NA,NA
"m[4,56,2]",0.267604723103792,0.258011,0.191136796976846,249.2,0.95,-0.250266,0.696556,NA,NA,NA,NA,NA,NA,NA
"m[5,56,2]",0.0760979762874252,0.0791329,0.0850576705244068,274.8,0.95,-0.550187,0.684432,NA,NA,NA,NA,NA,NA,NA
"m[6,56,2]",0.512264416467066,0.528899,0.566091801566915,316.9,0.95,0.0677152,0.878454,NA,NA,NA,NA,NA,NA,NA
"m[7,56,2]",0.561383797760479,0.56401,0.545003851973668,303.7,0.95,-0.0787057,1.11561,NA,NA,NA,NA,NA,NA,NA
"m[8,56,2]",0.68146804750499,0.696263,0.75534050998765,312.2,0.95,0.191052,1.04507,NA,NA,NA,NA,NA,NA,NA
"m[9,56,2]",0.733958265469062,0.739862,0.748812941607321,300.3,0.95,0.236542,1.11155,NA,NA,NA,NA,NA,NA,NA
"m[10,56,2]",0.750896514570858,0.759015,0.810265864936452,245.7,0.95,0.266337,1.29854,NA,NA,NA,NA,NA,NA,NA
"m[11,56,2]",1.06084217764471,1.06936,1.06383291196965,319.2,0.95,0.64514,1.42756,NA,NA,NA,NA,NA,NA,NA
"m[1,57,2]",-0.109154265337325,-0.10281,-0.0906266831183127,273.7,0.95,-0.512409,0.246406,NA,NA,NA,NA,NA,NA,NA
"m[2,57,2]",0.130737237183633,0.139509,0.131846766774302,179.8,0.95,-0.519165,0.864002,NA,NA,NA,NA,NA,NA,NA
"m[3,57,2]",0.105032663932136,0.114492,0.155335767465856,278.7,0.95,-0.32802,0.596087,NA,NA,NA,NA,NA,NA,NA
"m[4,57,2]",0.229172090788423,0.237051,0.260150231324379,302.4,0.95,-0.153587,0.655151,NA,NA,NA,NA,NA,NA,NA
"m[5,57,2]",0.0376653173652695,0.0451689,0.0297840582567896,236.3,0.95,-0.643816,0.596642,NA,NA,NA,NA,NA,NA,NA
"m[6,57,2]",0.473831826846307,0.47806,0.4846196069297,268.1,0.95,0.0892053,0.841097,NA,NA,NA,NA,NA,NA,NA
"m[7,57,2]",0.522951127538922,0.532136,0.564696105067151,292.5,0.95,-0.00423714,1.08762,NA,NA,NA,NA,NA,NA,NA
"m[8,57,2]",0.643035421357285,0.647482,0.684700972616538,325.5,0.95,0.227694,1.02884,NA,NA,NA,NA,NA,NA,NA
"m[9,57,2]",0.695525586626746,0.693323,0.717183115391804,271.3,0.95,0.324526,1.11935,NA,NA,NA,NA,NA,NA,NA
"m[10,57,2]",0.712463810578842,0.72171,0.80924530258859,253.8,0.95,0.150183,1.19853,NA,NA,NA,NA,NA,NA,NA
"m[11,57,2]",1.02240986027944,1.02738,1.00813269357132,243.5,0.95,0.668317,1.36913,NA,NA,NA,NA,NA,NA,NA
"m[1,58,2]",-0.0463547119704591,-0.0462669,-0.0883171820464465,299.1,0.95,-0.323549,0.245885,NA,NA,NA,NA,NA,NA,NA
"m[2,58,2]",0.193536758842315,0.200882,0.225959893238116,184,0.95,-0.497035,0.916969,NA,NA,NA,NA,NA,NA,NA
"m[3,58,2]",0.167832212734531,0.172736,0.168764363427391,200.8,0.95,-0.201771,0.624942,NA,NA,NA,NA,NA,NA,NA
"m[4,58,2]",0.291971632742515,0.296141,0.274100103408168,271.2,0.95,-0.0885292,0.584455,NA,NA,NA,NA,NA,NA,NA
"m[5,58,2]",0.100464885349301,0.106503,0.0647250102560162,229.5,0.95,-0.498561,0.623598,NA,NA,NA,NA,NA,NA,NA
"m[6,58,2]",0.536631339321357,0.533954,0.524043721263118,308.8,0.95,0.251835,0.819784,NA,NA,NA,NA,NA,NA,NA
"m[7,58,2]",0.58575073750499,0.590179,0.55690309047008,161.2,0.95,0.117342,1.06124,NA,NA,NA,NA,NA,NA,NA
"m[8,58,2]",0.705834928143713,0.712276,0.748837941118507,335.8,0.95,0.370255,1.01487,NA,NA,NA,NA,NA,NA,NA
"m[9,58,2]",0.758325127744511,0.764558,0.796257390546306,277.8,0.95,0.422372,1.02652,NA,NA,NA,NA,NA,NA,NA
"m[10,58,2]",0.775263448103792,0.778378,0.788004321194763,298,0.95,0.332567,1.23607,NA,NA,NA,NA,NA,NA,NA
"m[11,58,2]",1.0852089001996,1.0887,1.12897966383089,323.7,0.95,0.807894,1.31736,NA,NA,NA,NA,NA,NA,NA
"m[1,59,2]",0.086184172243513,0.0788806,0.0482729269840569,280.3,0.95,-0.22005,0.412343,NA,NA,NA,NA,NA,NA,NA
"m[2,59,2]",0.326075609522754,0.354906,0.432724741758374,163.4,0.95,-0.386856,1.03885,NA,NA,NA,NA,NA,NA,NA
"m[3,59,2]",0.300371062714571,0.304475,0.287462201629448,199.9,0.95,-0.144905,0.687731,NA,NA,NA,NA,NA,NA,NA
"m[4,59,2]",0.424510484870259,0.428226,0.422424264023999,290,0.95,0.0975261,0.801014,NA,NA,NA,NA,NA,NA,NA
"m[5,59,2]",0.233003709381238,0.236353,0.207736716844424,265.6,0.95,-0.439256,0.689979,NA,NA,NA,NA,NA,NA,NA
"m[6,59,2]",0.66917020758483,0.669727,0.677400759249455,279.7,0.95,0.36702,0.982315,NA,NA,NA,NA,NA,NA,NA
"m[7,59,2]",0.7182895249501,0.709107,0.682269524909087,247.1,0.95,0.211654,1.20115,NA,NA,NA,NA,NA,NA,NA
"m[8,59,2]",0.83837379241517,0.842087,0.840105134603888,264.5,0.95,0.511775,1.20222,NA,NA,NA,NA,NA,NA,NA
"m[9,59,2]",0.890863898203593,0.889958,0.884097560293502,267,0.95,0.571053,1.15514,NA,NA,NA,NA,NA,NA,NA
"m[10,59,2]",0.907802311377246,0.915002,0.977789502199962,266.5,0.95,0.348139,1.32518,NA,NA,NA,NA,NA,NA,NA
"m[11,59,2]",1.21774806586826,1.21834,1.23833041846219,304.3,0.95,0.970344,1.49632,NA,NA,NA,NA,NA,NA,NA
"m[1,60,2]",-0.0368827127147705,-0.038128,-0.0370040261724616,186.2,0.95,-0.448958,0.4232,NA,NA,NA,NA,NA,NA,NA
"m[2,60,2]",0.203008735912176,0.223038,0.248788147583547,169,0.95,-0.555251,0.974794,NA,NA,NA,NA,NA,NA,NA
"m[3,60,2]",0.177304195329341,0.186191,0.199138354429,226.5,0.95,-0.383555,0.689388,NA,NA,NA,NA,NA,NA,NA
"m[4,60,2]",0.301443639828343,0.311226,0.375076463269475,282.2,0.95,-0.169081,0.733928,NA,NA,NA,NA,NA,NA,NA
"m[5,60,2]",0.109936875628743,0.12771,0.158442831383177,228.5,0.95,-0.585154,0.666477,NA,NA,NA,NA,NA,NA,NA
"m[6,60,2]",0.546103356946108,0.552569,0.615680174525261,290.1,0.95,0.160243,0.969248,NA,NA,NA,NA,NA,NA,NA
"m[7,60,2]",0.595222714650699,0.59921,0.605614622139224,243.2,0.95,-0.0448166,1.14576,NA,NA,NA,NA,NA,NA,NA
"m[8,60,2]",0.715306958083832,0.714193,0.690164480638976,261.1,0.95,0.32055,1.13697,NA,NA,NA,NA,NA,NA,NA
"m[9,60,2]",0.767797121756487,0.775054,0.781564783541419,262.1,0.95,0.386126,1.18819,NA,NA,NA,NA,NA,NA,NA
"m[10,60,2]",0.78473540259481,0.782507,0.857038933655998,240.4,0.95,0.277593,1.37654,NA,NA,NA,NA,NA,NA,NA
"m[11,60,2]",1.09468098602794,1.09558,1.0726850995451,265.9,0.95,0.68916,1.49212,NA,NA,NA,NA,NA,NA,NA
"m[1,61,2]",-0.020207436740519,-0.024257,-0.0455968937790557,308.5,0.95,-0.474629,0.334943,NA,NA,NA,NA,NA,NA,NA
"m[2,61,2]",0.219684021157685,0.223879,0.190464166127406,259.3,0.95,-0.494538,0.93555,NA,NA,NA,NA,NA,NA,NA
"m[3,61,2]",0.193979458000379,0.198913,0.0836072997436355,291.5,0.95,-0.328665,0.674402,NA,NA,NA,NA,NA,NA,NA
"m[4,61,2]",0.318118893073852,0.328433,0.393095999381229,293.5,0.95,-0.133071,0.754766,NA,NA,NA,NA,NA,NA,NA
"m[5,61,2]",0.126612139141717,0.118935,0.0690811694770073,234.9,0.95,-0.460322,0.696255,NA,NA,NA,NA,NA,NA,NA
"m[6,61,2]",0.562778598602794,0.573305,0.60623992151838,274.3,0.95,0.124558,0.928355,NA,NA,NA,NA,NA,NA,NA
"m[7,61,2]",0.611897971037924,0.614287,0.617871660618254,272,0.95,0.0282934,1.19445,NA,NA,NA,NA,NA,NA,NA
"m[8,61,2]",0.73198228502994,0.717603,0.675619296841415,306.3,0.95,0.369212,1.1845,NA,NA,NA,NA,NA,NA,NA
"m[9,61,2]",0.784472317764471,0.777453,0.735393081472204,280.7,0.95,0.401922,1.20416,NA,NA,NA,NA,NA,NA,NA
"m[10,61,2]",0.801410648303393,0.793678,0.761128295170095,264.3,0.95,0.264704,1.33621,NA,NA,NA,NA,NA,NA,NA
"m[11,61,2]",1.11135643113772,1.11834,1.10077928133139,288.1,0.95,0.752218,1.52678,NA,NA,NA,NA,NA,NA,NA
"m[1,62,2]",-0.0310438949640719,-0.0286011,-0.0445863062410106,293.7,0.95,-0.500873,0.363412,NA,NA,NA,NA,NA,NA,NA
"m[2,62,2]",0.208847581696607,0.216479,0.220287735153724,163.1,0.95,-0.511063,1.00863,NA,NA,NA,NA,NA,NA,NA
"m[3,62,2]",0.183143032065868,0.18091,0.164231343594554,248.9,0.95,-0.297306,0.68685,NA,NA,NA,NA,NA,NA,NA
"m[4,62,2]",0.307282474451098,0.30842,0.34553874294058,299,0.95,-0.170453,0.741169,NA,NA,NA,NA,NA,NA,NA
"m[5,62,2]",0.115775698253493,0.113139,0.0844042087256254,168.8,0.95,-0.501088,0.767341,NA,NA,NA,NA,NA,NA,NA
"m[6,62,2]",0.551942162275449,0.547285,0.530084615650998,287.4,0.95,0.172178,0.954794,NA,NA,NA,NA,NA,NA,NA
